"Country or Area","Year","Area","Month","Record Type","Reliability","Source Year","Value","Value Footnotes"
"Chile","2015","Total","June","Data tabulated by year of occurrence","Final figure, complete","2018","9097",""
"Chile","2015","Total","July","Data tabulated by year of occurrence","Final figure, complete","2018","9951",""
"Chile","2015","Total","August","Data tabulated by year of occurrence","Final figure, complete","2018","9658",""
"Chile","2015","Total","September","Data tabulated by year of occurrence","Final figure, complete","2018","9264",""
"Chile","2015","Total","October","Data tabulated by year of occurrence","Final figure, complete","2018","8829",""
"Chile","2015","Total","November","Data tabulated by year of occurrence","Final figure, complete","2018","8170",""
"Chile","2015","Total","December","Data tabulated by year of occurrence","Final figure, complete","2018","8343",""
"Chile","2014","Total","Total","Data tabulated by year of occurrence","Final figure, complete","2017","101960",""
"Chile","2014","Total","January","Data tabulated by year of occurrence","Final figure, complete","2017","8139",""
"Chile","2014","Total","February","Data tabulated by year of occurrence","Final figure, complete","2017","6887",""
"Chile","2014","Total","March","Data tabulated by year of occurrence","Final figure, complete","2017","7596",""
"Chile","2014","Total","April","Data tabulated by year of occurrence","Final figure, complete","2017","8149",""
"Chile","2014","Total","May","Data tabulated by year of occurrence","Final figure, complete","2017","8416",""
"Chile","2014","Total","June","Data tabulated by year of occurrence","Final figure, complete","2017","9551",""
"Chile","2014","Total","July","Data tabulated by year of occurrence","Final figure, complete","2017","10821",""
"Chile","2014","Total","August","Data tabulated by year of occurrence","Final figure, complete","2017","9174",""
"Chile","2014","Total","September","Data tabulated by year of occurrence","Final figure, complete","2017","8658",""
"Chile","2014","Total","October","Data tabulated by year of occurrence","Final figure, complete","2017","8409",""
"Chile","2014","Total","November","Data tabulated by year of occurrence","Final figure, complete","2017","8097",""
"Chile","2014","Total","December","Data tabulated by year of occurrence","Final figure, complete","2017","8063",""
"Chile","2013","Total","Total","Data tabulated by year of occurrence","Final figure, complete","2016","99770",""
"Chile","2013","Total","January","Data tabulated by year of occurrence","Final figure, complete","2016","8006",""
"Chile","2013","Total","February","Data tabulated by year of occurrence","Final figure, complete","2016","7019",""
"Chile","2013","Total","March","Data tabulated by year of occurrence","Final figure, complete","2016","7557",""
"Chile","2013","Total","April","Data tabulated by year of occurrence","Final figure, complete","2016","7606",""
"Chile","2013","Total","May","Data tabulated by year of occurrence","Final figure, complete","2016","8556",""
"Chile","2013","Total","June","Data tabulated by year of occurrence","Final figure, complete","2016","8895",""
"Chile","2013","Total","July","Data tabulated by year of occurrence","Final figure, complete","2016","9771",""
"Chile","2013","Total","August","Data tabulated by year of occurrence","Final figure, complete","2016","9343",""
"Chile","2013","Total","September","Data tabulated by year of occurrence","Final figure, complete","2016","8773",""
"Chile","2013","Total","October","Data tabulated by year of occurrence","Final figure, complete","2016","8473",""
"Chile","2013","Total","November","Data tabulated by year of occurrence","Final figure, complete","2016","7883",""
"Chile","2013","Total","December","Data tabulated by year of occurrence","Final figure, complete","2016","7888",""
"Chile","2013","Total","Unknown","Data tabulated by year of occurrence","Final figure, complete","2016","0",""
"Chile","2012","Total","Total","Data tabulated by year of occurrence","Final figure, complete","2015","98711",""
"Chile","2012","Total","January","Data tabulated by year of occurrence","Final figure, complete","2015","7795",""
"Chile","2012","Total","February","Data tabulated by year of occurrence","Final figure, complete","2015","6980",""
"Chile","2012","Total","March","Data tabulated by year of occurrence","Final figure, complete","2015","7535",""
"Chile","2012","Total","April","Data tabulated by year of occurrence","Final figure, complete","2015","7541",""
"Chile","2012","Total","May","Data tabulated by year of occurrence","Final figure, complete","2015","8325",""
"Chile","2012","Total","June","Data tabulated by year of occurrence","Final figure, complete","2015","8830",""
"Chile","2012","Total","July","Data tabulated by year of occurrence","Final figure, complete","2015","10000",""
"Chile","2012","Total","August","Data tabulated by year of occurrence","Final figure, complete","2015","9365",""
"Chile","2012","Total","September","Data tabulated by year of occurrence","Final figure, complete","2015","8505",""
"Chile","2012","Total","October","Data tabulated by year of occurrence","Final figure, complete","2015","8452",""
"Chile","2012","Total","November","Data tabulated by year of occurrence","Final figure, complete","2015","7683",""
"Chile","2012","Total","December","Data tabulated by year of occurrence","Final figure, complete","2015","7700",""
"Chile","2011","Total","Total","Data tabulated by year of occurrence","Final figure, complete","2014","94985",""
"Chile","2011","Total","January","Data tabulated by year of occurrence","Final figure, complete","2014","7771",""
"Chile","2011","Total","February","Data tabulated by year of occurrence","Final figure, complete","2014","6553",""
"Chile","2011","Total","March","Data tabulated by year of occurrence","Final figure, complete","2014","7095",""
"Chile","2011","Total","April","Data tabulated by year of occurrence","Final figure, complete","2014","7346",""
"Chile","2011","Total","May","Data tabulated by year of occurrence","Final figure, complete","2014","8176",""
"Chile","2011","Total","June","Data tabulated by year of occurrence","Final figure, complete","2014","8580",""
"Chile","2011","Total","July","Data tabulated by year of occurrence","Final figure, complete","2014","9408",""
"Chile","2011","Total","August","Data tabulated by year of occurrence","Final figure, complete","2014","8860",""
"Chile","2011","Total","September","Data tabulated by year of occurrence","Final figure, complete","2014","8195",""
"Chile","2011","Total","October","Data tabulated by year of occurrence","Final figure, complete","2014","7738",""
"Chile","2011","Total","November","Data tabulated by year of occurrence","Final figure, complete","2014","7504",""
"Chile","2011","Total","December","Data tabulated by year of occurrence","Final figure, complete","2014","7759",""
"Chile","2010","Total","Total","Data tabulated by year of occurrence","Final figure, complete","2013","97930",""
"Chile","2010","Total","January","Data tabulated by year of occurrence","Final figure, complete","2013","7528",""
"Chile","2010","Total","February","Data tabulated by year of occurrence","Final figure, complete","2013","7172",""
"Chile","2010","Total","March","Data tabulated by year of occurrence","Final figure, complete","2013","7338",""
"Chile","2010","Total","April","Data tabulated by year of occurrence","Final figure, complete","2013","7403",""
"Chile","2010","Total","May","Data tabulated by year of occurrence","Final figure, complete","2013","8294",""
"Chile","2010","Total","June","Data tabulated by year of occurrence","Final figure, complete","2013","8478",""
"Chile","2010","Total","July","Data tabulated by year of occurrence","Final figure, complete","2013","9339",""
"Chile","2010","Total","August","Data tabulated by year of occurrence","Final figure, complete","2013","9366",""
"Chile","2010","Total","September","Data tabulated by year of occurrence","Final figure, complete","2013","9391",""
"Chile","2010","Total","October","Data tabulated by year of occurrence","Final figure, complete","2013","8606",""
"Chile","2010","Total","November","Data tabulated by year of occurrence","Final figure, complete","2013","7356",""
"Chile","2010","Total","December","Data tabulated by year of occurrence","Final figure, complete","2013","7659",""
"China, Hong Kong SAR","2018","Total","Total","Data tabulated by year of occurrence","Final figure, complete","2019","47400",""
"China, Hong Kong SAR","2018","Total","January","Data tabulated by year of occurrence","Final figure, complete","2019","4607",""
"China, Hong Kong SAR","2018","Total","February","Data tabulated by year of occurrence","Final figure, complete","2019","4660",""
"China, Hong Kong SAR","2018","Total","March","Data tabulated by year of occurrence","Final figure, complete","2019","4264",""
